0.0,1,0.0
7.0,3,0.0
8.0,3,0.0
16.0,1,0.0
23.0,3,0.0
24.0,3,0.0
29.0,4,0.0
30.0,4,0.0
31.0,4,0.0
32.0,1,0.0
35.0,1,0.0
36.0,4,0.0
40.0,2,0.0
43.0,2,0.0
44.0,3,0.0
48.0,1,0.0
51.0,1,0.0
52.0,4,0.0
56.0,2,0.0
59.0,2,0.0
60.0,3,0.0
64.0,1,0.0
67.0,1,0.0
68.0,4,0.0
72.0,2,0.0
75.0,2,0.0
76.0,3,0.0
80.0,1,0.0
82.0,1,0.0
84.0,1,0.0
86.0,1,0.0
88.0,1,0.0
90.0,1,0.0
92.0,1,0.0
93.0,1,0.0
94.0,2,0.0
95.0,3,0.0
96.0,3,0.0
96.0,4,0.0
99.0,3,0.0
99.0,4,0.0
112.0,1,0.0
114.0,2,0.0
116.0,1,0.0
120.0,3,0.0
124.0,4,0.0
128.0,2,0.0
132.0,1,0.0
136.0,3,0.0
140.0,4,0.0
144.0,2,0.0
148.0,4,0.0
149.0,4,0.0
152.0,2,0.0
152.0,3,0.0
156.0,3,0.0
157.0,3,0.0
160.0,1,0.0
160.0,2,0.0
164.0,4,0.0
165.0,4,0.0
168.0,2,0.0
168.0,3,0.0
172.0,3,0.0
173.0,3,0.0
176.0,1,0.0
176.0,2,0.0
180.0,2,0.0
185.0,4,0.0
186.0,4,0.0
187.0,4,0.0
188.0,1,0.0
190.0,3,0.0
190.0,4,0.0
192.0,1,0.0
194.0,3,0.0
194.0,4,0.0
196.0,1,0.0
198.0,3,0.0
198.0,4,0.0
200.0,1,0.0
202.0,3,0.0
202.0,4,0.0
204.0,1,0.0
206.0,3,0.0
206.0,4,0.0
208.0,1,0.0
210.0,3,0.0
210.0,4,0.0
212.0,2,0.0
213.0,2,0.0
214.0,2,0.0
215.0,2,0.0
216.0,2,0.0
218.0,2,0.0
220.0,1,0.0
220.0,4,0.0
227.0,3,0.0
228.0,3,0.0
235.0,3,0.0
236.0,3,0.0
243.0,3,0.0
244.0,3,0.0
252.0,1,0.0
254.0,4,0.0
256.0,1,0.0
260.0,1,0.0
262.0,4,0.0
264.0,1,0.0
268.0,1,0.0
270.0,4,0.0
272.0,1,0.0
276.0,1,0.0
278.0,4,0.0
280.0,1,0.0
284.0,2,0.0
286.0,2,0.0
288.0,2,0.0
289.0,2,0.0
290.0,2,0.0
291.0,2,0.0
292.0,2,0.0
294.0,2,0.0
296.0,1,0.0
298.0,1,0.0
299.0,3,0.0
299.0,4,0.0
304.0,1,0.0
306.0,1,0.0
307.0,2,0.0
307.0,3,0.0
312.0,1,0.0
314.0,1,0.0
315.0,3,0.0
315.0,4,0.0
320.0,1,0.0
322.0,1,0.0
323.0,2,0.0
323.0,3,0.0
328.0,1,0.0
330.0,1,0.0
331.0,3,0.0
331.0,4,0.0
336.0,1,0.0
338.0,1,0.0
339.0,2,0.0
339.0,3,0.0
344.0,1,0.0
346.0,1,0.0
352.0,1,0.0
354.0,1,0.0
360.0,4,0.0
364.0,1,0.0
368.0,3,0.0
372.0,2,0.0
376.0,4,0.0
380.0,1,0.0
384.0,3,0.0
388.0,2,0.0
391.0,3,0.0
392.0,1,0.0
394.0,1,0.0
395.0,2,0.0
396.0,3,0.0
400.0,4,0.0
402.0,3,0.0
403.0,4,0.0
404.0,1,0.0
404.0,2,0.0
408.0,1,0.0
410.0,1,0.0
411.0,2,0.0
412.0,3,0.0
416.0,4,0.0
418.0,3,0.0
419.0,4,0.0
420.0,1,0.0
420.0,2,0.0
424.0,3,0.0
424.0,4,0.0
428.0,1,0.0
432.0,1,0.0
436.0,1,0.0
440.0,1,0.0
444.0,1,0.0
448.0,1,0.0
452.0,1,0.0
453.0,1,0.0
454.0,1,0.0
455.0,4,0.0
456.0,1,0.0
456.0,4,0.0
459.0,2,0.0
459.0,3,0.0
460.0,1,0.0
460.0,4,0.0
471.0,2,0.0
464.0,1,0.0
467.0,2,0.0
468.0,3,0.0
468.0,4,0.0
472.0,1,0.0
472.0,4,0.0
475.0,2,0.0
475.0,3,0.0
476.0,1,0.0
476.0,4,0.0
487.0,2,0.0
480.0,1,0.0
483.0,2,0.0
484.0,3,0.0
484.0,4,0.0
488.0,4,0.0
492.0,1,0.0
492.0,2,0.0
496.0,3,0.0
500.0,2,0.0
500.0,3,0.0
504.0,4,0.0
508.0,1,0.0
508.0,2,0.0
512.0,3,0.0
516.0,2,0.0
516.0,3,0.0
520.0,1,0.0
523.0,2,0.0
524.0,3,0.0
528.0,2,0.0
529.0,4,0.0
530.0,4,0.0
531.0,4,0.0
532.0,4,0.0
533.0,4,0.0
534.0,4,0.0
535.0,4,0.0
536.0,4,0.0
540.0,2,0.0
544.0,3,0.0
548.0,1,0.0
552.0,2,0.0
552.0,3,0.0
555.0,1,0.0
556.0,2,0.0
556.0,3,0.0
559.0,3,0.0
560.0,1,0.0
561.0,2,0.0
563.0,3,0.0
564.0,3,0.0
564.0,4,0.0
568.0,2,0.0
568.0,3,0.0
571.0,1,0.0
572.0,2,0.0
572.0,3,0.0
575.0,3,0.0
576.0,1,0.0
577.0,2,0.0
579.0,3,0.0
